city_id,city_name,county,state,postal_code,,,,,,,,,,,
36029,Seattle,King,WA,98115,,,,,,,,,,,
36030,Seattle,King,WA,98115,,,,,,,,,,,
36031,Seattle,King,WA,98115,,,,,,,,,,,
36032,Seattle,King,WA,98115,,,,,,,,,,,
36033,Seattle,King,WA,98115,,,,,,,,,,,
36034,Seattle,King,WA,98115,,,,,,,,,,,
36035,Seattle,King,WA,98115,,,,,,,,,,,
36036,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
36037,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
36038,Seattle,King,WA,98102,,,,,,,,,,,
36039,Seattle,King,WA,98102,,,,,,,,,,,
36040,Des Moines,King,WA,98148,,,,,,,,,,,
36041,Tukwila,King,WA,98168,,,,,,,,,,,
36042,Seatac,King,WA,98168,,,,,,,,,,,
36043,Mount Vernon,Skagit,WA,98273,,,,,,,,,,,
36044,Seattle,King,WA,98121,,,,,,,,,,,
36045,Seattle,King,WA,98109,,,,,,,,,,,
36046,Seattle,King,WA,98109,,,,,,,,,,,
36047,Seattle,King,WA,98109,,,,,,,,,,,
36048,Seattle,King,WA,98109,,,,,,,,,,,
36049,Seattle,King,WA,98109,,,,,,,,,,,
36050,Seattle,King,WA,98109,,,,,,,,,,,
36051,Seattle,King,WA,98109,,,,,,,,,,,
36052,Seattle,King,WA,98133,,,,,,,,,,,
36053,Puyallup,Pierce,WA,98373,,,,,,,,,,,
36054,Federal Way,King,WA,98023,,,,,,,,,,,
36055,Federal Way,King,WA,98023,,,,,,,,,,,
36056,Seattle,King,WA,98103,,,,,,,,,,,
36057,Seattle,King,WA,98103,,,,,,,,,,,
36058,Seattle,King,WA,98146,,,,,,,,,,,
36059,Shoreline,King,WA,98177,,,,,,,,,,,
36060,Seattle,King,WA,98119,,,,,,,,,,,
36061,Seattle,King,WA,98119,,,,,,,,,,,
36062,Edmonds,Snohomish,WA,98020,,,,,,,,,,,
36063,Edmonds,Snohomish,WA,98020,,,,,,,,,,,
36064,Seattle,King,WA,98136,,,,,,,,,,,
36065,Seattle,King,WA,98136,,,,,,,,,,,
36066,Seattle,King,WA,98136,,,,,,,,,,,
36067,Seattle,King,WA,98117,,,,,,,,,,,
36068,Seattle,King,WA,98117,,,,,,,,,,,
36069,Seattle,King,WA,98117,,,,,,,,,,,
36070,Seattle,King,WA,98107,,,,,,,,,,,
36071,Seattle,King,WA,98107,,,,,,,,,,,
36072,Seattle,King,WA,98107,,,,,,,,,,,
36073,Bow,Skagit,WA,98232,,,,,,,,,,,
36074,Camano Island,Island,WA,98282,,,,,,,,,,,
36075,Seattle,King,WA,98199,,,,,,,,,,,
36076,Seattle,King,WA,98199,,,,,,,,,,,
36077,Seattle,King,WA,98199,,,,,,,,,,,
36078,Seattle,King,WA,98199,,,,,,,,,,,
36079,Camas,Clark,WA,98607,,,,,,,,,,,
36080,Camas,Clark,WA,98607,,,,,,,,,,,
36081,Yacolt,Clark,WA,98675,,,,,,,,,,,
36082,Seattle,King,WA,98116,,,,,,,,,,,
36083,Seattle,King,WA,98116,,,,,,,,,,,
36084,Tacoma,Pierce,WA,98422,,,,,,,,,,,
36085,Tacoma,Pierce,WA,98422,,,,,,,,,,,
36086,Tacoma,Pierce,WA,98422,,,,,,,,,,,
36087,Tacoma,Pierce,WA,98403,,,,,,,,,,,
36088,Vashon,King,WA,98070,,,,,,,,,,,
36089,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
36090,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
36091,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
36092,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
36093,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
36094,Tacoma,Pierce,WA,98409,,,,,,,,,,,
36095,La Conner,Skagit,WA,98257,,,,,,,,,,,
36096,Tacoma,Pierce,WA,98407,,,,,,,,,,,
36097,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36098,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36099,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36100,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36101,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36102,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36103,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36104,Battle Ground,Clark,WA,98604,,,,,,,,,,,
36105,Brush Prairie,Clark,WA,98606,,,,,,,,,,,
36106,Olalla,Kitsap,WA,98359,,,,,,,,,,,
36107,Lakewood,Pierce,WA,98498,,,,,,,,,,,
36108,Vancouver,Clark,WA,98682,,,,,,,,,,,
36109,Vancouver,Clark,WA,98662,,,,,,,,,,,
36110,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
36111,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
36112,Vancouver,Clark,WA,98664,,,,,,,,,,,
36113,Gig Harbor,Pierce,WA,98332,,,,,,,,,,,
36114,Anacortes,Skagit,WA,98221,,,,,,,,,,,
36115,Anacortes,Skagit,WA,98221,,,,,,,,,,,
36116,Bremerton,Kitsap,WA,98310,,,,,,,,,,,
36117,Vancouver,Clark,WA,98686,,,,,,,,,,,
36118,Vancouver,Clark,WA,98686,,,,,,,,,,,
36119,Port Orchard,Kitsap,WA,98366,,,,,,,,,,,
36120,Custer,Whatcom,WA,98240,,,,,,,,,,,
36121,Vancouver,Clark,WA,98665,,,,,,,,,,,
36122,Vancouver,Clark,WA,98665,,,,,,,,,,,
36123,Bremerton,Kitsap,WA,98311,,,,,,,,,,,
36124,Poulsbo,Kitsap,WA,98370,,,,,,,,,,,
36125,Vancouver,Clark,WA,98663,,,,,,,,,,,
36126,Bremerton,Kitsap,WA,98312,,,,,,,,,,,
36127,Vancouver,Clark,WA,98660,,,,,,,,,,,
36128,La Center,Clark,WA,98629,,,,,,,,,,,
36129,Silverdale,Kitsap,WA,98383,,,,,,,,,,,
36130,Vancouver,Clark,WA,98685,,,,,,,,,,,
36131,Vancouver,Clark,WA,98685,,,,,,,,,,,
36132,Vancouver,Clark,WA,98685,,,,,,,,,,,
36133,Ridgefield,Clark,WA,98642,,,,,,,,,,,
36134,Ridgefield,Clark,WA,98642,,,,,,,,,,,
36135,Ridgefield,Clark,WA,98642,,,,,,,,,,,
36136,Port Hadlock,Jefferson,WA,98339,,,,,,,,,,,
36137,Port Townsend,Jefferson,WA,98368,,,,,,,,,,,
36138,Olympia,Thurston,WA,98503,,,,,,,,,,,
36139,Olympia,Thurston,WA,98501,,,,,,,,,,,
36140,Kelso,Cowlitz,WA,98626,,,,,,,,,,,
36141,Kelso,Cowlitz,WA,98626,,,,,,,,,,,
36142,Castle Rock,Cowlitz,WA,98611,,,,,,,,,,,
36143,Olympia,Thurston,WA,98512,,,,,,,,,,,
36144,Sequim,Clallam,WA,98382,,,,,,,,,,,
36145,Shelton,Mason,WA,98584,,,,,,,,,,,
36146,Curtis,Lewis,WA,98538,,,,,,,,,,,
36147,Clarkston,Asotin,WA,99403,,,,,,,,,,,
36148,Newman Lake,Spokane,WA,99025,,,,,,,,,,,
36149,Pullman,Whitman,WA,99163,,,,,,,,,,,
36150,Spokane Valley,Spokane,WA,99212,,,,,,,,,,,
36151,Mead,Spokane,WA,99021,,,,,,,,,,,
36152,Spokane,Spokane,WA,99223,,,,,,,,,,,
36153,Spokane,Spokane,WA,99223,,,,,,,,,,,
36154,Spokane,Spokane,WA,99223,,,,,,,,,,,
36155,Spokane,Spokane,WA,99208,,,,,,,,,,,
36156,Spokane,Spokane,WA,99224,,,,,,,,,,,
36157,Republic,Ferry,WA,99166,,,,,,,,,,,
36158,Pasco,Franklin,WA,99301,,,,,,,,,,,
36159,Othello,Grant,WA,99344,,,,,,,,,,,
36160,Richland,Benton,WA,99352,,,,,,,,,,,
36161,Zillah,Yakima,WA,98953,,,,,,,,,,,
36162,Wenatchee,Chelan,WA,98801,,,,,,,,,,,
36163,Wenatchee,Chelan,WA,98801,,,,,,,,,,,
36164,Yakima,Yakima,WA,98902,,,,,,,,,,,
36165,Cle Elum,Kittitas,WA,98922,,,,,,,,,,,
36166,Dallesport,Klickitat,WA,98617,,,,,,,,,,,
36167,Snoqualmie,King,WA,98065,,,,,,,,,,,
36168,Carnation,King,WA,98014,,,,,,,,,,,
36169,Granite Falls,Snohomish,WA,98252,,,,,,,,,,,
36170,Seattle,King,WA,98126,,,,,,,,,,,
36171,Monroe,Snohomish,WA,98272,,,,,,,,,,,
36172,Duvall,King,WA,98019,,,,,,,,,,,
36173,Issaquah,King,WA,98029,,,,,,,,,,,
36174,Issaquah,King,WA,98029,,,,,,,,,,,
36175,Issaquah,King,WA,98029,,,,,,,,,,,
36176,Sammamish,King,WA,98074,,,,,,,,,,,
36177,Sammamish,King,WA,98074,,,,,,,,,,,
36178,Sammamish,King,WA,98074,,,,,,,,,,,
36179,Buckley,Pierce,WA,98321,,,,,,,,,,,
36180,Redmond,King,WA,98053,,,,,,,,,,,
36181,Redmond,King,WA,98053,,,,,,,,,,,
36182,Redmond,King,WA,98053,,,,,,,,,,,
36183,Redmond,King,WA,98053,,,,,,,,,,,
36184,Issaquah,King,WA,98027,,,,,,,,,,,
36185,Issaquah,King,WA,98027,,,,,,,,,,,
36186,Issaquah,King,WA,98027,,,,,,,,,,,
36187,Sammamish,King,WA,98075,,,,,,,,,,,
36188,Sammamish,King,WA,98075,,,,,,,,,,,
36189,Sammamish,King,WA,98075,,,,,,,,,,,
36190,Sammamish,King,WA,98075,,,,,,,,,,,
36191,Sammamish,King,WA,98075,,,,,,,,,,,
36192,Maple Valley,King,WA,98038,,,,,,,,,,,
36193,Maple Valley,King,WA,98038,,,,,,,,,,,
36194,Maple Valley,King,WA,98038,,,,,,,,,,,
36195,Lake Stevens,Snohomish,WA,98258,,,,,,,,,,,
36196,Renton,King,WA,98058,,,,,,,,,,,
36197,Covington,King,WA,98042,,,,,,,,,,,
36198,Bellevue,King,WA,98008,,,,,,,,,,,
36199,Bellevue,King,WA,98008,,,,,,,,,,,
36200,Bellevue,King,WA,98008,,,,,,,,,,,
36201,Bellevue,King,WA,98008,,,,,,,,,,,
36202,Bellevue,King,WA,98008,,,,,,,,,,,
36203,Bellevue,King,WA,98008,,,,,,,,,,,
36204,Redmond,King,WA,98052,,,,,,,,,,,
36205,Redmond,King,WA,98052,,,,,,,,,,,
36206,Redmond,King,WA,98052,,,,,,,,,,,
36207,Redmond,King,WA,98052,,,,,,,,,,,
36208,Redmond,King,WA,98052,,,,,,,,,,,
36209,Redmond,King,WA,98052,,,,,,,,,,,
36210,Woodinville,Snohomish,WA,98072,,,,,,,,,,,
36211,Woodinville,King,WA,98072,,,,,,,,,,,
36212,Woodinville,King,WA,98072,,,,,,,,,,,
36213,Woodinville,King,WA,98072,,,,,,,,,,,
36214,Woodinville,King,WA,98072,,,,,,,,,,,
36215,Woodinville,King,WA,98072,,,,,,,,,,,
36216,Woodinville,King,WA,98072,,,,,,,,,,,
36217,Renton,King,WA,98059,,,,,,,,,,,
36218,Renton,King,WA,98059,,,,,,,,,,,
36219,Renton,King,WA,98059,,,,,,,,,,,
36220,Newcastle,King,WA,98059,,,,,,,,,,,
36221,Bellevue,King,WA,98005,,,,,,,,,,,
36222,Bellevue,King,WA,98005,,,,,,,,,,,
36223,Bellevue,King,WA,98005,,,,,,,,,,,
36224,Bellevue,King,WA,98005,,,,,,,,,,,
36225,Lake Tapps,Pierce,WA,98391,,,,,,,,,,,
36226,Lake Tapps,Pierce,WA,98391,,,,,,,,,,,
36227,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
36228,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
36229,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
36230,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
36231,Auburn,King,WA,98092,,,,,,,,,,,
36232,Auburn,King,WA,98092,,,,,,,,,,,
36233,Marysville,Snohomish,WA,98270,,,,,,,,,,,
36234,Kent,King,WA,98031,,,,,,,,,,,
36235,Bothell,Snohomish,WA,98021,,,,,,,,,,,
36236,Bothell,Snohomish,WA,98021,,,,,,,,,,,
36237,Renton,King,WA,98056,,,,,,,,,,,
36238,Everett,Snohomish,WA,98208,,,,,,,,,,,
36239,Everett,Snohomish,WA,98208,,,,,,,,,,,
36240,Bellevue,King,WA,98004,,,,,,,,,,,
36241,Bellevue,King,WA,98004,,,,,,,,,,,
36242,Bellevue,King,WA,98004,,,,,,,,,,,
36243,Yarrow Point,King,WA,98004,,,,,,,,,,,
36244,Clyde Hill,King,WA,98004,,,,,,,,,,,
36245,Clyde Hill,King,WA,98004,,,,,,,,,,,
36246,Marysville,Snohomish,WA,98271,,,,,,,,,,,
36247,Kent,King,WA,98030,,,,,,,,,,,
36248,Bothell,King,WA,98011,,,,,,,,,,,
36249,Bothell,King,WA,98011,,,,,,,,,,,
36250,Kirkland,King,WA,98033,,,,,,,,,,,
36251,Kirkland,King,WA,98033,,,,,,,,,,,
36252,Kirkland,King,WA,98033,,,,,,,,,,,
36253,Kirkland,King,WA,98033,,,,,,,,,,,
36254,Kirkland,King,WA,98033,,,,,,,,,,,
36255,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36256,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36257,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36258,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36259,Mill Creek,Snohomish,WA,98012,,,,,,,,,,,
36260,Renton,King,WA,98055,,,,,,,,,,,
36261,Renton,King,WA,98055,,,,,,,,,,,
36262,Mercer Island,King,WA,98040,,,,,,,,,,,
36263,Mercer Island,King,WA,98040,,,,,,,,,,,
36264,Mercer Island,King,WA,98040,,,,,,,,,,,
36265,Mercer Island,King,WA,98040,,,,,,,,,,,
36266,Mercer Island,King,WA,98040,,,,,,,,,,,
36267,Mercer Island,King,WA,98040,,,,,,,,,,,
36268,Kirkland,King,WA,98034,,,,,,,,,,,
36269,Kirkland,King,WA,98034,,,,,,,,,,,
36270,Auburn,King,WA,98001,,,,,,,,,,,
36271,Seattle,King,WA,98178,,,,,,,,,,,
36272,Seattle,King,WA,98178,,,,,,,,,,,
36273,Seattle,King,WA,98178,,,,,,,,,,,
36274,Medina,King,WA,98039,,,,,,,,,,,
36275,Kenmore,King,WA,98028,,,,,,,,,,,
36276,Kenmore,King,WA,98028,,,,,,,,,,,
36277,Kenmore,King,WA,98028,,,,,,,,,,,
36278,Seattle,King,WA,98118,,,,,,,,,,,
36279,Seattle,King,WA,98118,,,,,,,,,,,
36280,Lynnwood,Snohomish,WA,98037,,,,,,,,,,,
36281,Edgewood,Pierce,WA,98372,,,,,,,,,,,
36282,Seatac,King,WA,98198,,,,,,,,,,,
36283,South Hill,Pierce,WA,98375,,,,,,,,,,,
36284,Seattle,King,WA,98125,,,,,,,,,,,
36285,Seattle,King,WA,98125,,,,,,,,,,,
36286,Seattle,King,WA,98112,,,,,,,,,,,
36287,Seattle,King,WA,98144,,,,,,,,,,,
36288,Seattle,King,WA,98144,,,,,,,,,,,
36289,Seattle,King,WA,98144,,,,,,,,,,,
36290,Seattle,King,WA,98122,,,,,,,,,,,
36291,Seattle,King,WA,98122,,,,,,,,,,,
36292,Mountlake Terrace,Snohomish,WA,98043,,,,,,,,,,,
36293,Seattle,King,WA,98105,,,,,,,,,,,
36294,Seattle,King,WA,98105,,,,,,,,,,,
36295,Seattle,King,WA,98105,,,,,,,,,,,
36296,Shoreline,King,WA,98155,,,,,,,,,,,
36297,Lake Forest Park,King,WA,98155,,,,,,,,,,,
36298,Seattle,King,WA,98115,,,,,,,,,,,
36299,Seattle,King,WA,98115,,,,,,,,,,,
36300,Seattle,King,WA,98115,,,,,,,,,,,
36301,Seattle,King,WA,98115,,,,,,,,,,,
36302,Seattle,King,WA,98115,,,,,,,,,,,
36303,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
36304,Seattle,King,WA,98102,,,,,,,,,,,
36305,Seattle,King,WA,98134,,,,,,,,,,,
36306,Seattle,King,WA,98134,,,,,,,,,,,
36307,Seattle,King,WA,98134,,,,,,,,,,,
36308,Federal Way,King,WA,98003,,,,,,,,,,,
36309,Mount Vernon,Skagit,WA,98273,,,,,,,,,,,
36310,Normandy Park,King,WA,98166,,,,,,,,,,,
36311,Seattle,King,WA,98101,,,,,,,,,,,
36312,Seattle,King,WA,98101,,,,,,,,,,,
36313,Seattle,King,WA,98101,,,,,,,,,,,
36314,Seattle,King,WA,98121,,,,,,,,,,,
36315,Seattle,King,WA,98109,,,,,,,,,,,
36316,Seattle,King,WA,98109,,,,,,,,,,,
36317,Shoreline,King,WA,98133,,,,,,,,,,,
36318,Seattle,King,WA,98106,,,,,,,,,,,
36319,Federal Way,King,WA,98023,,,,,,,,,,,
36320,Seattle,King,WA,98103,,,,,,,,,,,
36321,Seattle,King,WA,98146,,,,,,,,,,,
36322,Shoreline,King,WA,98177,,,,,,,,,,,
36323,Shoreline,King,WA,98177,,,,,,,,,,,
36324,Shoreline,King,WA,98177,,,,,,,,,,,
36325,Seattle,King,WA,98119,,,,,,,,,,,
36326,Seattle,King,WA,98119,,,,,,,,,,,
36327,Edmonds,Snohomish,WA,98020,,,,,,,,,,,
36328,Seattle,King,WA,98136,,,,,,,,,,,
36329,Seattle,King,WA,98107,,,,,,,,,,,
36330,Seattle,King,WA,98199,,,,,,,,,,,
36331,Seattle,King,WA,98199,,,,,,,,,,,
36332,Seattle,King,WA,98199,,,,,,,,,,,
36333,Spanaway,Pierce,WA,98387,,,,,,,,,,,
36334,Tacoma,Pierce,WA,98404,,,,,,,,,,,
36335,Bellingham,Whatcom,WA,98229,,,,,,,,,,,
36336,Tacoma,Pierce,WA,98403,,,,,,,,,,,
36337,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
36338,Vancouver,Clark,WA,98683,,,,,,,,,,,
36339,Tacoma,Pierce,WA,98407,,,,,,,,,,,
36340,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36341,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36342,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
36343,Battle Ground,Clark,WA,98604,,,,,,,,,,,
36344,University Place,Pierce,WA,98466,,,,,,,,,,,
36345,Roy,Pierce,WA,98580,,,,,,,,,,,
36346,Roy,Pierce,WA,98580,,,,,,,,,,,
36347,Vancouver,Clark,WA,98682,,,,,,,,,,,
36348,Vancouver,Clark,WA,98682,,,,,,,,,,,
36349,Joint Base Lewis Mcchord,Pierce,WA,98433,,,,,,,,,,,
36350,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
36351,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
36352,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
36353,Ferndale,Whatcom,WA,98248,,,,,,,,,,,
36354,Gig Harbor,Pierce,WA,98332,,,,,,,,,,,
36355,Yelm,Thurston,WA,98597,,,,,,,,,,,
36356,Yelm,Thurston,WA,98597,,,,,,,,,,,
36357,Anacortes,Skagit,WA,98221,,,,,,,,,,,
36358,Bremerton,Kitsap,WA,98310,,,,,,,,,,,
36359,Vancouver,Clark,WA,98686,,,,,,,,,,,
36360,Vancouver,Clark,WA,98686,,,,,,,,,,,
36361,Vancouver,Clark,WA,98661,,,,,,,,,,,
36362,Vancouver,Clark,WA,98665,,,,,,,,,,,
36363,Bremerton,Kitsap,WA,98311,,,,,,,,,,,
36364,Poulsbo,Kitsap,WA,98370,,,,,,,,,,,
36365,Fox Island,Pierce,WA,98333,,,,,,,,,,,
36366,Anderson Island,Pierce,WA,98303,,,,,,,,,,,
36367,Lummi Island,Whatcom,WA,98262,,,,,,,,,,,
36368,Vancouver,Clark,WA,98685,,,,,,,,,,,
36369,Ridgefield,Clark,WA,98642,,,,,,,,,,,
36370,Olympia,Thurston,WA,98513,,,,,,,,,,,
36371,Olympia,Thurston,WA,98513,,,,,,,,,,,
36372,Lacey,Thurston,WA,98503,,,,,,,,,,,
36373,Olympia,Thurston,WA,98506,,,,,,,,,,,
36374,Tumwater,Thurston,WA,98501,,,,,,,,,,,
36375,Olympia,Thurston,WA,98501,,,,,,,,,,,
36376,Lopez Island,San Juan,WA,98261,,,,,,,,,,,
36377,Tumwater,Thurston,WA,98512,,,,,,,,,,,
36378,Olympia,Thurston,WA,98502,,,,,,,,,,,
36379,Friday Harbor,San Juan,WA,98250,,,,,,,,,,,
36380,Point Roberts,Whatcom,WA,98281,,,,,,,,,,,
36381,Mccleary,Grays Harbor,WA,98557,,,,,,,,,,,
36382,Montesano,Grays Harbor,WA,98563,,,,,,,,,,,
36383,Pullman,Whitman,WA,99163,,,,,,,,,,,
36384,Spokane,Spokane,WA,99207,,,,,,,,,,,
36385,Spokane,Spokane,WA,99224,,,,,,,,,,,
36386,Cheney,Spokane,WA,99004,,,,,,,,,,,
36387,Airway Heights,Spokane,WA,99001,,,,,,,,,,,
36388,Richland,Benton,WA,99354,,,,,,,,,,,
36389,Richland,Benton,WA,99354,,,,,,,,,,,
36390,Richland,Benton,WA,99352,,,,,,,,,,,
36391,Moses Lake,Grant,WA,98837,,,,,,,,,,,
36392,Kennewick,Benton,WA,99338,,,,,,,,,,,
36393,Grandview,Yakima,WA,98930,,,,,,,,,,,
36394,Chelan,Chelan,WA,98816,,,,,,,,,,,
36395,Ellensburg,Kittitas,WA,98926,,,,,,,,,,,
36396,Yakima,Yakima,WA,98908,,,,,,,,,,,
36397,Ronald,Kittitas,WA,98940,,,,,,,,,,,
36398,North Bend,King,WA,98045,,,,,,,,,,,
36399,North Bend,King,WA,98045,,,,,,,,,,,
36400,Fall City,King,WA,98024,,,,,,,,,,,
36401,Carnation,King,WA,98014,,,,,,,,,,,
36402,Duvall,King,WA,98019,,,,,,,,,,,
36403,Duvall,King,WA,98019,,,,,,,,,,,
36404,Black Diamond,King,WA,98010,,,,,,,,,,,
36405,Issaquah,King,WA,98029,,,,,,,,,,,
36406,Sammamish,King,WA,98074,,,,,,,,,,,
36407,Sammamish,King,WA,98074,,,,,,,,,,,
36408,Sammamish,King,WA,98074,,,,,,,,,,,
36409,Sammamish,King,WA,98074,,,,,,,,,,,
36410,Redmond,King,WA,98053,,,,,,,,,,,
36411,Issaquah,King,WA,98027,,,,,,,,,,,
36412,Sammamish,King,WA,98075,,,,,,,,,,,
36413,Lake Stevens,Snohomish,WA,98258,,,,,,,,,,,
36414,Bellevue,King,WA,98008,,,,,,,,,,,
36415,Bellevue,King,WA,98007,,,,,,,,,,,
36416,Bellevue,King,WA,98007,,,,,,,,,,,
36417,Bellevue,King,WA,98007,,,,,,,,,,,
36418,Bellevue,King,WA,98006,,,,,,,,,,,
36419,Bellevue,King,WA,98006,,,,,,,,,,,
36420,Bellevue,King,WA,98006,,,,,,,,,,,
36421,Bellevue,King,WA,98006,,,,,,,,,,,
36422,Redmond,King,WA,98052,,,,,,,,,,,
36423,Redmond,King,WA,98052,,,,,,,,,,,
36424,Redmond,King,WA,98052,,,,,,,,,,,
36425,Redmond,King,WA,98052,,,,,,,,,,,
36426,Redmond,King,WA,98052,,,,,,,,,,,
36427,Redmond,King,WA,98052,,,,,,,,,,,
36428,Redmond,King,WA,98052,,,,,,,,,,,
36429,Woodinville,King,WA,98072,,,,,,,,,,,
36430,Woodinville,King,WA,98072,,,,,,,,,,,
36431,Woodinville,King,WA,98072,,,,,,,,,,,
36432,Woodinville,King,WA,98072,,,,,,,,,,,
36433,Renton,King,WA,98059,,,,,,,,,,,
36434,Bellevue,King,WA,98005,,,,,,,,,,,
36435,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
36436,Marysville,Snohomish,WA,98270,,,,,,,,,,,
36437,Kent,King,WA,98031,,,,,,,,,,,
36438,Kent,King,WA,98031,,,,,,,,,,,
36439,Bothell,Snohomish,WA,98021,,,,,,,,,,,
36440,Bothell,Snohomish,WA,98021,,,,,,,,,,,
36441,Renton,King,WA,98056,,,,,,,,,,,
36442,Everett,Snohomish,WA,98208,,,,,,,,,,,
36443,Everett,Snohomish,WA,98208,,,,,,,,,,,
36444,Bellevue,King,WA,98004,,,,,,,,,,,
36445,Bellevue,King,WA,98004,,,,,,,,,,,
36446,Bellevue,King,WA,98004,,,,,,,,,,,
36447,Orting,Pierce,WA,98360,,,,,,,,,,,
36448,Bothell,King,WA,98011,,,,,,,,,,,
36449,Kirkland,King,WA,98033,,,,,,,,,,,
36450,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36451,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36452,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36453,Bothell,Snohomish,WA,98012,,,,,,,,,,,
36454,Mercer Island,King,WA,98040,,,,,,,,,,,
36455,Mercer Island,King,WA,98040,,,,,,,,,,,
36456,Kirkland,King,WA,98034,,,,,,,,,,,
36457,Kirkland,King,WA,98034,,,,,,,,,,,
36458,Kirkland,King,WA,98034,,,,,,,,,,,
36459,Kirkland,King,WA,98034,,,,,,,,,,,
36460,Kirkland,King,WA,98034,,,,,,,,,,,
36461,Kirkland,King,WA,98034,,,,,,,,,,,
36462,Auburn,King,WA,98001,,,,,,,,,,,
36463,Seattle,King,WA,98178,,,,,,,,,,,
36464,Sumner,Pierce,WA,98390,,,,,,,,,,,
36465,Seattle,King,WA,98118,,,,,,,,,,,
36466,Seattle,King,WA,98118,,,,,,,,,,,
36467,Seattle,King,WA,98118,,,,,,,,,,,
36468,Lynnwood,Snohomish,WA,98037,,,,,,,,,,,
36469,Puyallup,Pierce,WA,98374,,,,,,,,,,,
36470,Mukilteo,Snohomish,WA,98275,,,,,,,,,,,
36471,Brier,Snohomish,WA,98036,,,,,,,,,,,
36472,Edgewood,Pierce,WA,98371,,,,,,,,,,,
36473,Seattle,King,WA,98108,,,,,,,,,,,
36474,Seattle,King,WA,98108,,,,,,,,,,,
36475,Seattle,King,WA,98112,,,,,,,,,,,
36476,Seattle,King,WA,98112,,,,,,,,,,,
36477,Seattle,King,WA,98144,,,,,,,,,,,
36478,Seattle,King,WA,98105,,,,,,,,,,,
36479,Seattle,King,WA,98105,,,,,,,,,,,
36480,Lake Forest Park,King,WA,98155,,,,,,,,,,,
36481,Lake Forest Park,King,WA,98155,,,,,,,,,,,
36482,Lake Forest Park,King,WA,98155,,,,,,,,,,,
36483,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
36484,Mount Vernon,Skagit,WA,98274,,,,,,,,,,,
36485,Seattle,King,WA,98102,,,,,,,,,,,
36486,Seattle,King,WA,98102,,,,,,,,,,,
36487,Seattle,King,WA,98134,,,,,,,,,,,
36488,Burien,King,WA,98148,,,,,,,,,,,
36489,Tukwila,King,WA,98168,,,,,,,,,,,
36490,Normandy Park,King,WA,98166,,,,,,,,,,,
36491,Burien,King,WA,98166,,,,,,,,,,,
36492,Seattle,King,WA,98109,,,,,,,,,,,
36493,Seattle,King,WA,98109,,,,,,,,,,,
36494,Seattle,King,WA,98133,,,,,,,,,,,
36495,Seattle,King,WA,98106,,,,,,,,,,,
36496,Federal Way,King,WA,98023,,,,,,,,,,,
36497,Washougal,Clark,WA,98671,,,,,,,,,,,
36498,Washougal,Clark,WA,98671,,,,,,,,,,,
36499,Seattle,King,WA,98103,,,,,,,,,,,
36500,Seattle,King,WA,98103,,,,,,,,,,,
36501,Burien,King,WA,98146,,,,,,,,,,,
36502,Stanwood,Snohomish,WA,98292,,,,,,,,,,,
36503,Seattle,King,WA,98117,,,,,,,,,,,
36504,Seattle,King,WA,98107,,,,,,,,,,,
36505,Seattle,King,WA,98199,,,,,,,,,,,
36506,Seattle,King,WA,98199,,,,,,,,,,,
36507,Seattle,King,WA,98199,,,,,,,,,,,
